industry_code,StateName,Date,industry_name,area_fips,own_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,StateInitial,FIPS,lfo,estab_f,rcptot_n_f,rcptot_f,rcptot,category,Total_Number_of_Farms,Total_Number_of_Workers,Total_Number_of_Operators,N_BREAK
4244,Kentucky,1/1/2010,Grocery and Related Product Merchant Wholesalers,21000,5,56,0,2010,A, ,762,11141,489926653,100278117,2461406,870,45254,KY,21, , , , ,42264,Wholesale Distribution, , , ,2
4244,Kentucky,1/1/2011,Grocery and Related Product Merchant Wholesalers,21000,5,56,0,2011,A, ,776,10703,476002460,95925799,2500802,883,45933,KY,21, , , , ,44223,Wholesale Distribution, , , ,2
4244,Kentucky,1/1/2012,Grocery and Related Product Merchant Wholesalers,21000,5,56,0,2012,A, ,769,10509,472662661,105119699,2716822,893,46425,KY,21, , , , ,46963,Wholesale Distribution, , , ,2
4244,Kentucky,1/1/2013,Grocery and Related Product Merchant Wholesalers,21000,5,56,0,2013,A, ,434,10256,478683183,109438667,2952998,898,46674,KY,21, , , , , ,Wholesale Distribution, , , ,1
4244,Louisiana,1/1/2009,Grocery and Related Product Merchant Wholesalers,22000,5,56,0,2009,A, ,938,8852,350595845,71115299,808751,805,41847,LA,22, , , , ,64074,Wholesale Distribution, , , ,2
4244,Louisiana,1/1/2010,Grocery and Related Product Merchant Wholesalers,22000,5,56,0,2010,A, ,970,8641,348987279,75512168,1024073,824,42835,LA,22, , , , ,66724,Wholesale Distribution, , , ,2
4244,Louisiana,1/1/2011,Grocery and Related Product Merchant Wholesalers,22000,5,56,0,2011,A, ,954,8727,354561872,75032217,1187662,826,42944,LA,22, , , , ,62695,Wholesale Distribution, , , ,2
4244,Louisiana,1/1/2012,Grocery and Related Product Merchant Wholesalers,22000,5,56,0,2012,A, ,1019,8887,367229895,79321390,1266965,845,43948,LA,22, , , , ,69305,Wholesale Distribution, , , ,2
4244,Louisiana,1/1/2013,Grocery and Related Product Merchant Wholesalers,22000,5,56,0,2013,A, ,483,8063,369022897,78047050,1280595,880,45770,LA,22, , , , , ,Wholesale Distribution, , , ,1
4244,Maine,1/1/2009,Grocery and Related Product Merchant Wholesalers,23000,5,56,0,2009,A, ,465,3323,129117142,42240395,716020,782,40674,ME,23, , , , ,24070,Wholesale Distribution, , , ,2
4244,Maine,1/1/2010,Grocery and Related Product Merchant Wholesalers,23000,5,56,0,2010,A, ,466,3423,133493351,43950204,1200061,784,40765,ME,23, , , , ,26155,Wholesale Distribution, , , ,2
4244,Maine,1/1/2011,Grocery and Related Product Merchant Wholesalers,23000,5,56,0,2011,A, ,469,3483,136750594,45293423,1356947,790,41064,ME,23, , , , ,22532,Wholesale Distribution, , , ,2
4244,Maine,1/1/2012,Grocery and Related Product Merchant Wholesalers,23000,5,56,0,2012,A, ,464,3590,142036386,46463846,1514236,793,41237,ME,23, , , , ,20942,Wholesale Distribution, , , ,2
4244,Maine,1/1/2013,Grocery and Related Product Merchant Wholesalers,23000,5,56,0,2013,A, ,310,3524,143391911,48086323,1702189,783,40692,ME,23, , , , , ,Wholesale Distribution, , , ,1
4244,Maryland,1/1/2009,Grocery and Related Product Merchant Wholesalers,24000,5,56,0,2009,A, ,905,13237,616825874,127802001,2994638,922,47951,MD,24, , , , ,58466,Wholesale Distribution, , , ,2
4244,Maryland,1/1/2010,Grocery and Related Product Merchant Wholesalers,24000,5,56,0,2010,A, ,934,12803,600428339,126342052,6437026,930,48355,MD,24, , , , ,58261,Wholesale Distribution, , , ,2
4244,Maryland,1/1/2011,Grocery and Related Product Merchant Wholesalers,24000,5,56,0,2011,A, ,964,12865,601982859,126114750,7382972,930,48355,MD,24, , , , ,58635,Wholesale Distribution, , , ,2
4244,Maryland,1/1/2012,Grocery and Related Product Merchant Wholesalers,24000,5,56,0,2012,A, ,964,13196,628115702,128851475,8001253,944,49064,MD,24, , , , ,55202,Wholesale Distribution, , , ,2
4244,Maryland,1/1/2013,Grocery and Related Product Merchant Wholesalers,24000,5,56,0,2013,A, ,589,12984,641305479,131544191,6013481,950,49392,MD,24, , , , , ,Wholesale Distribution, , , ,1
4244,Massachusetts,1/1/2009,Grocery and Related Product Merchant Wholesalers,25000,5,56,0,2009,A, ,1320,17519,983255375,258000187,10154525,1117,58062,MA,25, , , , ,93979,Wholesale Distribution, , , ,2
4244,Massachusetts,1/1/2010,Grocery and Related Product Merchant Wholesalers,25000,5,56,0,2010,A, ,1368,17709,1013796931,265053857,11146763,1140,59273,MA,25, , , , ,100316,Wholesale Distribution, , , ,2
4244,Massachusetts,1/1/2011,Grocery and Related Product Merchant Wholesalers,25000,5,56,0,2011,A, ,1360,17705,1024298509,268201838,11982443,1150,59825,MA,25, , , , ,96967,Wholesale Distribution, , , ,2
4244,Massachusetts,1/1/2012,Grocery and Related Product Merchant Wholesalers,25000,5,56,0,2012,A, ,1379,17823,1058855770,272598890,12619863,1182,61457,MA,25, , , , ,86165,Wholesale Distribution, , , ,2
4244,Massachusetts,1/1/2013,Grocery and Related Product Merchant Wholesalers,25000,5,56,0,2013,A, ,788,17125,1049607991,269944084,11793544,1179,61292,MA,25, , , , , ,Wholesale Distribution, , , ,1
4244,Michigan,1/1/2009,Grocery and Related Product Merchant Wholesalers,26000,5,56,0,2009,A, ,1594,16883,778027464,175610566,7346266,929,48322,MI,26, , , , ,112368,Wholesale Distribution, , , ,2
4244,Michigan,1/1/2010,Grocery and Related Product Merchant Wholesalers,26000,5,56,0,2010,A, ,1575,16222,782818695,173988092,7344686,975,50683,MI,26, , , , ,118123,Wholesale Distribution, , , ,2
4244,Michigan,1/1/2011,Grocery and Related Product Merchant Wholesalers,26000,5,56,0,2011,A, ,1607,16432,805906597,176989164,7668273,991,51548,MI,26, , , , ,124652,Wholesale Distribution, , , ,2
4244,Michigan,1/1/2012,Grocery and Related Product Merchant Wholesalers,26000,5,56,0,2012,A, ,1594,16827,809906980,191226950,8833294,970,50429,MI,26, , , , ,117895,Wholesale Distribution, , , ,2
4244,Michigan,1/1/2013,Grocery and Related Product Merchant Wholesalers,26000,5,56,0,2013,A, ,829,16209,821533177,193468956,8479096,975,50685,MI,26, , , , , ,Wholesale Distribution, , , ,1
4244,Minnesota,1/1/2009,Grocery and Related Product Merchant Wholesalers,27000,5,56,0,2009,A, ,1017,15678,926606016,390298929,4054439,1162,60420,MN,27, , , , ,40011,Wholesale Distribution, , , ,2
4244,Minnesota,1/1/2010,Grocery and Related Product Merchant Wholesalers,27000,5,56,0,2010,A, ,1048,15226,967442492,405475475,5475355,1250,65012,MN,27, , , , ,40851,Wholesale Distribution, , , ,2
4244,Minnesota,1/1/2011,Grocery and Related Product Merchant Wholesalers,27000,5,56,0,2011,A, ,1039,15081,988109204,394892546,6308836,1290,67084,MN,27, , , , ,39521,Wholesale Distribution, , , ,2
4244,Minnesota,1/1/2012,Grocery and Related Product Merchant Wholesalers,27000,5,56,0,2012,A, ,1078,15284,1013531382,410479796,7243052,1306,67925,MN,27, , , , ,41352,Wholesale Distribution, , , ,2
4244,Minnesota,1/1/2013,Grocery and Related Product Merchant Wholesalers,27000,5,56,0,2013,A, ,699,14582,981321186,425430644,7699258,1294,67299,MN,27, , , , , ,Wholesale Distribution, , , ,1
4244,Mississippi,1/1/2009,Grocery and Related Product Merchant Wholesalers,28000,5,56,0,2009,A, ,649,6346,257402798,49509563,538014,817,42496,MS,28, , , , ,36891,Wholesale Distribution, , , ,2
4244,Mississippi,1/1/2010,Grocery and Related Product Merchant Wholesalers,28000,5,56,0,2010,A, ,647,6467,261107956,50154799,710032,813,42287,MS,28, , , , ,40254,Wholesale Distribution, , , ,2
4244,Mississippi,1/1/2011,Grocery and Related Product Merchant Wholesalers,28000,5,56,0,2011,A, ,624,6465,263316787,91693571,1916098,820,42620,MS,28, , , , ,35809,Wholesale Distribution, , , ,2
4244,Mississippi,1/1/2012,Grocery and Related Product Merchant Wholesalers,28000,5,56,0,2012,A, ,618,6561,270286406,94211556,1961222,829,43117,MS,28, , , , ,39926,Wholesale Distribution, , , ,2
4244,Mississippi,1/1/2013,Grocery and Related Product Merchant Wholesalers,28000,5,56,0,2013,A, ,318,6141,269708774,94291134,1117429,845,43919,MS,28, , , , , ,Wholesale Distribution, , , ,1
4244,Missouri,1/1/2009,Grocery and Related Product Merchant Wholesalers,29000,5,56,0,2009,A, ,997,12418,574201958,168778785,2647544,918,47757,MO,29, , , , ,46232,Wholesale Distribution, , , ,2
4244,Missouri,1/1/2010,Grocery and Related Product Merchant Wholesalers,29000,5,56,0,2010,A, ,953,12416,578536034,173734101,2856746,924,48042,MO,29, , , , ,43576,Wholesale Distribution, , , ,2
4244,Missouri,1/1/2011,Grocery and Related Product Merchant Wholesalers,29000,5,56,0,2011,A, ,966,11848,544874639,167324721,2999212,915,47605,MO,29, , , , ,48112,Wholesale Distribution, , , ,2
4244,Missouri,1/1/2012,Grocery and Related Product Merchant Wholesalers,29000,5,56,0,2012,A, ,973,10979,509772475,151595375,2691917,928,48234,MO,29, , , , ,48810,Wholesale Distribution, , , ,2
4244,Missouri,1/1/2013,Grocery and Related Product Merchant Wholesalers,29000,5,56,0,2013,A, ,540,10370,513099660,148864457,2580575,952,49480,MO,29, , , , , ,Wholesale Distribution, , , ,1
4244,Montana,1/1/2009,Grocery and Related Product Merchant Wholesalers,30000,5,56,0,2009,A, ,238,2337,93264164,52017598,218583,788,40958,MT,30, , , , ,5535,Wholesale Distribution, , , ,2
4244,Montana,1/1/2010,Grocery and Related Product Merchant Wholesalers,30000,5,56,0,2010,A, ,239,2311,93483263,53586724,590561,799,41537,MT,30, , , , ,6187,Wholesale Distribution, , , ,2
4244,Montana,1/1/2011,Grocery and Related Product Merchant Wholesalers,30000,5,56,0,2011,A, ,229,2201,93428583,52182645,760015,839,43607,MT,30, , , , ,7302,Wholesale Distribution, , , ,2
4244,Montana,1/1/2012,Grocery and Related Product Merchant Wholesalers,30000,5,56,0,2012,A, ,231,2229,96404248,54050902,790994,856,44517,MT,30, , , , ,7759,Wholesale Distribution, , , ,2
4244,Montana,1/1/2013,Grocery and Related Product Merchant Wholesalers,30000,5,56,0,2013,A, ,162,2047,93827698,54070745,737775,882,45848,MT,30, , , , , ,Wholesale Distribution, , , ,1
4244,Nebraska,1/1/2009,Grocery and Related Product Merchant Wholesalers,31000,5,56,0,2009,A, ,327,4147,179279412,39925979,420349,855,44461,NE,31, , , , ,10579,Wholesale Distribution, , , ,2
4244,Nebraska,1/1/2010,Grocery and Related Product Merchant Wholesalers,31000,5,56,0,2010,A, ,340,4063,179567634,40091949,980931,877,45600,NE,31, , , , ,14822,Wholesale Distribution, , , ,2
4244,Nebraska,1/1/2011,Grocery and Related Product Merchant Wholesalers,31000,5,56,0,2011,A, ,346,4172,185594865,40902888,1073700,882,45865,NE,31, , , , ,15291,Wholesale Distribution, , , ,2
4244,Nebraska,1/1/2012,Grocery and Related Product Merchant Wholesalers,31000,5,56,0,2012,A, ,331,3997,182483906,42340022,867364,904,47034,NE,31, , , , ,12024,Wholesale Distribution, , , ,2
4244,Nebraska,1/1/2013,Grocery and Related Product Merchant Wholesalers,31000,5,56,0,2013,A, ,214,3615,179827184,37325717,496553,957,49740,NE,31, , , , , ,Wholesale Distribution, , , ,1
4244,Nevada,1/1/2009,Grocery and Related Product Merchant Wholesalers,32000,5,56,0,2009,A, ,507,4964,241197750,122025815,1220079,983,51127,NV,32, , , , ,41497,Wholesale Distribution, , , ,2
4244,Nevada,1/1/2010,Grocery and Related Product Merchant Wholesalers,32000,5,56,0,2010,A, ,479,4832,239371896,122570775,1114718,1000,52012,NV,32, , , , ,33574,Wholesale Distribution, , , ,2
4244,Nevada,1/1/2011,Grocery and Related Product Merchant Wholesalers,32000,5,56,0,2011,A, ,496,4795,240775987,119558770,1836470,1018,52928,NV,32, , , , ,36170,Wholesale Distribution, , , ,2
4244,Nevada,1/1/2012,Grocery and Related Product Merchant Wholesalers,32000,5,56,0,2012,A, ,483,4788,234202386,119745553,2456869,988,51388,NV,32, , , , ,36340,Wholesale Distribution, , , ,2
4244,Nevada,1/1/2013,Grocery and Related Product Merchant Wholesalers,32000,5,56,0,2013,A, ,265,4598,232505881,123249160,2391165,973,50570,NV,32, , , , , ,Wholesale Distribution, , , ,1
4244,New Hampshire,1/1/2009,Grocery and Related Product Merchant Wholesalers,33000,5,56,0,2009,A, ,277,3257,144972449,27338573,514334,895,46538,NH,33, , , , ,27755,Wholesale Distribution, , , ,2
4244,New Hampshire,1/1/2010,Grocery and Related Product Merchant Wholesalers,33000,5,56,0,2010,A, ,278,3291,159186601,35443568,1036527,970,50465,NH,33, , , , ,28718,Wholesale Distribution, , , ,2
4244,New Hampshire,1/1/2011,Grocery and Related Product Merchant Wholesalers,33000,5,56,0,2011,A, ,267,3304,156324325,40888531,1232996,947,49241,NH,33, , , , ,27223,Wholesale Distribution, , , ,2
4244,New Hampshire,1/1/2012,Grocery and Related Product Merchant Wholesalers,33000,5,56,0,2012,A, ,260,3231,157531971,45978675,1330284,975,50682,NH,33, , , , ,24430,Wholesale Distribution, , , ,2
4244,New Hampshire,1/1/2013,Grocery and Related Product Merchant Wholesalers,33000,5,56,0,2013,A, ,132,3036,156069700,44870557,976111,989,51408,NH,33, , , , , ,Wholesale Distribution, , , ,1
4244,New Jersey,1/1/2009,Grocery and Related Product Merchant Wholesalers,34000,5,56,0,2009,A, ,2555,30074,1858465061,822143356,17164499,1239,64419,NJ,34, , , , ,209103,Wholesale Distribution, , , ,2
4244,New Jersey,1/1/2010,Grocery and Related Product Merchant Wholesalers,34000,5,56,0,2010,A, ,2579,29970,1912716372,850031502,20845581,1280,66550,NJ,34, , , , ,208860,Wholesale Distribution, , , ,2
4244,New Jersey,1/1/2011,Grocery and Related Product Merchant Wholesalers,34000,5,56,0,2011,A, ,2546,29272,1863382913,843411204,24788619,1276,66376,NJ,34, , , , ,212615,Wholesale Distribution, , , ,2
4244,New Jersey,1/1/2012,Grocery and Related Product Merchant Wholesalers,34000,5,56,0,2012,A, ,2535,30114,1950284991,860962278,26944520,1297,67437,NJ,34, , , , ,224165,Wholesale Distribution, , , ,2
4244,New Jersey,1/1/2013,Grocery and Related Product Merchant Wholesalers,34000,5,56,0,2013,A, ,1331,29544,2013063163,887412942,27451831,1310,68139,NJ,34, , , , , ,Wholesale Distribution, , , ,1
4244,New Mexico,1/1/2009,Grocery and Related Product Merchant Wholesalers,35000,5,56,0,2009,A, ,364,3232,125908672,63804521,564293,786,40855,NM,35, , , , ,18477,Wholesale Distribution, , , ,2
4244,New Mexico,1/1/2010,Grocery and Related Product Merchant Wholesalers,35000,5,56,0,2010,A, ,386,3553,141335407,69639491,892325,799,41545,NM,35, , , , ,15362,Wholesale Distribution, , , ,2
4244,New Mexico,1/1/2011,Grocery and Related Product Merchant Wholesalers,35000,5,56,0,2011,A, ,398,3655,144818738,73872276,1051195,796,41405,NM,35, , , , ,15992,Wholesale Distribution, , , ,2
4244,New Mexico,1/1/2012,Grocery and Related Product Merchant Wholesalers,35000,5,56,0,2012,A, ,401,3710,145294112,76640097,1096114,786,40850,NM,35, , , , ,16985,Wholesale Distribution, , , ,2
4244,New Mexico,1/1/2013,Grocery and Related Product Merchant Wholesalers,35000,5,56,0,2013,A, ,242,3586,146172186,80367633,1229238,784,40764,NM,35, , , , , ,Wholesale Distribution, , , ,1
4244,New York,1/1/2009,Grocery and Related Product Merchant Wholesalers,36000,5,56,0,2009,A, ,6411,48689,2221710639,440202873,14612786,931,48431,NY,36, , , , ,463116,Wholesale Distribution, , , ,2
4244,New York,1/1/2010,Grocery and Related Product Merchant Wholesalers,36000,5,56,0,2010,A, ,6448,48808,2288488031,448325858,17913797,958,49818,NY,36, , , , ,449912,Wholesale Distribution, , , ,2
4244,New York,1/1/2011,Grocery and Related Product Merchant Wholesalers,36000,5,56,0,2011,A, ,6560,51253,2431202624,470875329,19249942,968,50356,NY,36, , , , ,460794,Wholesale Distribution, , , ,2
4244,New York,1/1/2012,Grocery and Related Product Merchant Wholesalers,36000,5,56,0,2012,A, ,6466,52685,2545930789,485116068,20006117,983,51119,NY,36, , , , ,443084,Wholesale Distribution, , , ,2
4244,New York,1/1/2013,Grocery and Related Product Merchant Wholesalers,36000,5,56,0,2013,A, ,3666,50254,2582862745,498545499,20730609,988,51396,NY,36, , , , , ,Wholesale Distribution, , , ,1
4244,North Carolina,1/1/2009,Grocery and Related Product Merchant Wholesalers,37000,5,56,0,2009,A, ,1634,21965,936163602,392449687,5366692,851,44255,NC,37, , , , ,97124,Wholesale Distribution, , , ,2
4244,North Carolina,1/1/2010,Grocery and Related Product Merchant Wholesalers,37000,5,56,0,2010,A, ,1690,21492,901297156,387983409,5293023,838,43594,NC,37, , , , ,99484,Wholesale Distribution, , , ,2
4244,North Carolina,1/1/2011,Grocery and Related Product Merchant Wholesalers,37000,5,56,0,2011,A, ,1759,21319,889461802,379618069,6091801,836,43495,NC,37, , , , ,99253,Wholesale Distribution, , , ,2
4244,North Carolina,1/1/2012,Grocery and Related Product Merchant Wholesalers,37000,5,56,0,2012,A, ,1818,21646,927254388,395854465,6793849,859,44673,NC,37, , , , ,108363,Wholesale Distribution, , , ,2
4244,North Carolina,1/1/2013,Grocery and Related Product Merchant Wholesalers,37000,5,56,0,2013,A, ,941,20951,963326814,417773552,7328394,884,45981,NC,37, , , , , ,Wholesale Distribution, , , ,1
4244,North Dakota,1/1/2009,Grocery and Related Product Merchant Wholesalers,38000,5,56,0,2009,A, ,172,2077,88654351,48343432,136440,835,43438,ND,38, , , , ,2180,Wholesale Distribution, , , ,2
4244,North Dakota,1/1/2010,Grocery and Related Product Merchant Wholesalers,38000,5,56,0,2010,A, ,168,2067,89889460,50167462,186756,849,44137,ND,38, , , , ,2007,Wholesale Distribution, , , ,2
4244,North Dakota,1/1/2011,Grocery and Related Product Merchant Wholesalers,38000,5,56,0,2011,A, ,169,2029,93335474,51705001,233564,901,46834,ND,38, , , , ,1867,Wholesale Distribution, , , ,2
4244,North Dakota,1/1/2012,Grocery and Related Product Merchant Wholesalers,38000,5,56,0,2012,A, ,169,2071,100655233,58002357,300025,947,49260,ND,38, , , , ,1593,Wholesale Distribution, , , ,2
4244,North Dakota,1/1/2013,Grocery and Related Product Merchant Wholesalers,38000,5,56,0,2013,A, ,141,2054,102072677,64056430,248467,956,49701,ND,38, , , , , ,Wholesale Distribution, , , ,1
4244,Ohio,1/1/2009,Grocery and Related Product Merchant Wholesalers,39000,5,56,0,2009,A, ,1866,25640,1148314831,252764876,5613569,888,46162,OH,39, , , , ,97484,Wholesale Distribution, , , ,2
4244,Ohio,1/1/2010,Grocery and Related Product Merchant Wholesalers,39000,5,56,0,2010,A, ,1857,25092,1143703347,258052420,5769091,905,47055,OH,39, , , , ,102177,Wholesale Distribution, , , ,2
4244,Ohio,1/1/2011,Grocery and Related Product Merchant Wholesalers,39000,5,56,0,2011,A, ,1835,25222,1152259171,253151543,7125474,907,47180,OH,39, , , , ,105465,Wholesale Distribution, , , ,2
4244,Ohio,1/1/2012,Grocery and Related Product Merchant Wholesalers,39000,5,56,0,2012,A, ,1826,24861,1181532760,259332836,6618806,944,49103,OH,39, , , , ,106336,Wholesale Distribution, , , ,2
4244,Ohio,1/1/2013,Grocery and Related Product Merchant Wholesalers,39000,5,56,0,2013,A, ,1017,23695,1153663422,248852342,5112014,936,48688,OH,39, , , , , ,Wholesale Distribution, , , ,1
4244,Oklahoma,1/1/2009,Grocery and Related Product Merchant Wholesalers,40000,5,56,0,2009,A, ,580,6017,249586794,89178564,484199,829,43108,OK,40, , , , ,23654,Wholesale Distribution, , , ,2
4244,Oklahoma,1/1/2010,Grocery and Related Product Merchant Wholesalers,40000,5,56,0,2010,A, ,579,6055,253099030,93546730,572841,834,43352,OK,40, , , , ,25238,Wholesale Distribution, , , ,2
4244,Oklahoma,1/1/2011,Grocery and Related Product Merchant Wholesalers,40000,5,56,0,2011,A, ,608,6369,269521611,117834248,1978475,846,44001,OK,40, , , , ,28427,Wholesale Distribution, , , ,2
4244,Oklahoma,1/1/2012,Grocery and Related Product Merchant Wholesalers,40000,5,56,0,2012,A, ,599,6474,285457389,124645875,2256076,881,45813,OK,40, , , , ,31950,Wholesale Distribution, , , ,2
4244,Oklahoma,1/1/2013,Grocery and Related Product Merchant Wholesalers,40000,5,56,0,2013,A, ,344,6271,292308803,131971090,2280914,896,46612,OK,40, , , , , ,Wholesale Distribution, , , ,1
4244,Oregon,1/1/2009,Grocery and Related Product Merchant Wholesalers,41000,5,56,0,2009,A, ,702,11502,506248966,331384841,5842877,866,45041,OR,41, , , , ,26357,Wholesale Distribution, , , ,2
4244,Oregon,1/1/2010,Grocery and Related Product Merchant Wholesalers,41000,5,56,0,2010,A, ,698,11520,515107320,337970667,8445673,880,45769,OR,41, , , , ,24588,Wholesale Distribution, , , ,2
4244,Oregon,1/1/2011,Grocery and Related Product Merchant Wholesalers,41000,5,56,0,2011,A, ,701,11537,529425814,344407070,9957344,903,46945,OR,41, , , , ,28087,Wholesale Distribution, , , ,2
4244,Oregon,1/1/2012,Grocery and Related Product Merchant Wholesalers,41000,5,56,0,2012,A, ,715,11554,544187007,352746171,10194465,927,48217,OR,41, , , , ,28397,Wholesale Distribution, , , ,2
4244,Oregon,1/1/2013,Grocery and Related Product Merchant Wholesalers,41000,5,56,0,2013,A, ,451,11406,560921509,370988543,10837883,946,49178,OR,41, , , , , ,Wholesale Distribution, , , ,1
4244,Pennsylvania,1/1/2009,Grocery and Related Product Merchant Wholesalers,42000,5,56,0,2009,A, ,2224,27828,1316238822,238647693,10455590,945,49150,PA,42, , , , ,173415,Wholesale Distribution, , , ,2
4244,Pennsylvania,1/1/2010,Grocery and Related Product Merchant Wholesalers,42000,5,56,0,2010,A, ,2209,27757,1323416389,242511016,12668235,953,49535,PA,42, , , , ,168427,Wholesale Distribution, , , ,2
4244,Pennsylvania,1/1/2011,Grocery and Related Product Merchant Wholesalers,42000,5,56,0,2011,A, ,2251,28146,1335256008,246781286,15640704,950,49392,PA,42, , , , ,178204,Wholesale Distribution, , , ,2
4244,Pennsylvania,1/1/2012,Grocery and Related Product Merchant Wholesalers,42000,5,56,0,2012,A, ,2313,28439,1376776211,251048551,16551009,971,50497,PA,42, , , , ,192429,Wholesale Distribution, , , ,2
4244,Pennsylvania,1/1/2013,Grocery and Related Product Merchant Wholesalers,42000,5,56,0,2013,A, ,1141,26791,1360139586,259457620,16465155,976,50769,PA,42, , , , , ,Wholesale Distribution, , , ,1
4244,Puerto Rico,1/1/2009,Grocery and Related Product Merchant Wholesalers,72000,5,56,0,2009,A, ,344,8346,269128291,65916458,1683276,620,32245,PR,72, , , , , ,Wholesale Distribution, , , ,1
4244,Puerto Rico,1/1/2010,Grocery and Related Product Merchant Wholesalers,72000,5,56,0,2010,A, ,331,8218,269935063,62631884,1731104,632,32847,PR,72, , , , , ,Wholesale Distribution, , , ,1
4244,Puerto Rico,1/1/2011,Grocery and Related Product Merchant Wholesalers,72000,5,56,0,2011,A, ,333,8276,274956940,63087380,1980020,639,33225,PR,72, , , , , ,Wholesale Distribution, , , ,1
4244,Puerto Rico,1/1/2012,Grocery and Related Product Merchant Wholesalers,72000,5,56,0,2012,A, ,340,8619,293998044,66940420,2115804,656,34110,PR,72, , , , , ,Wholesale Distribution, , , ,1
4244,Puerto Rico,1/1/2013,Grocery and Related Product Merchant Wholesalers,72000,5,56,0,2013,A, ,335,8408,285583497,64952976,2015675,653,33965,PR,72, , , , , ,Wholesale Distribution, , , ,1
4244,Rhode Island,1/1/2009,Grocery and Related Product Merchant Wholesalers,44000,5,56,0,2009,A, ,290,1783,79437570,29913986,947918,922,47965,RI,44, , , , ,21194,Wholesale Distribution, , , ,2
4244,Rhode Island,1/1/2010,Grocery and Related Product Merchant Wholesalers,44000,5,56,0,2010,A, ,287,1706,80584907,30315986,952431,982,51065,RI,44, , , , ,19170,Wholesale Distribution, , , ,2
4244,Rhode Island,1/1/2011,Grocery and Related Product Merchant Wholesalers,44000,5,56,0,2011,A, ,268,1708,80678215,30598307,1008201,971,50469,RI,44, , , , ,18418,Wholesale Distribution, , , ,2
4244,Rhode Island,1/1/2012,Grocery and Related Product Merchant Wholesalers,44000,5,56,0,2012,A, ,281,1982,94749738,37891494,1210318,977,50809,RI,44, , , , ,18424,Wholesale Distribution, , , ,2
4244,Rhode Island,1/1/2013,Grocery and Related Product Merchant Wholesalers,44000,5,56,0,2013,A, ,158,2185,134682492,45653314,1494918,1185,61642,RI,44, , , , , ,Wholesale Distribution, , , ,1
4244,South Carolina,1/1/2009,Grocery and Related Product Merchant Wholesalers,45000,5,56,0,2009,A, ,733,7585,328591445,56875792,880007,876,45545,SC,45, , , , ,47699,Wholesale Distribution, , , ,2
4244,South Carolina,1/1/2010,Grocery and Related Product Merchant Wholesalers,45000,5,56,0,2010,A, ,716,7666,337759474,58449954,969186,891,46334,SC,45, , , , ,47815,Wholesale Distribution, , , ,2
4244,South Carolina,1/1/2011,Grocery and Related Product Merchant Wholesalers,45000,5,56,0,2011,A, ,731,8408,372263203,89247275,1761130,893,46413,SC,45, , , , ,44863,Wholesale Distribution, , , ,2
4244,South Carolina,1/1/2012,Grocery and Related Product Merchant Wholesalers,45000,5,56,0,2012,A, ,803,8413,379875772,105718249,1794305,917,47696,SC,45, , , , ,55280,Wholesale Distribution, , , ,2
4244,South Carolina,1/1/2013,Grocery and Related Product Merchant Wholesalers,45000,5,56,0,2013,A, ,367,8100,386585826,110696895,2105796,918,47727,SC,45, , , , , ,Wholesale Distribution, , , ,1
4244,South Dakota,1/1/2009,Grocery and Related Product Merchant Wholesalers,46000,5,56,0,2009,A, ,168,1340,46587603,13306284,61801,693,36038,SD,46, , , , ,3980,Wholesale Distribution, , , ,2
4244,South Dakota,1/1/2010,Grocery and Related Product Merchant Wholesalers,46000,5,56,0,2010,A, ,170,1329,45039432,13709364,194541,680,35350,SD,46, , , , ,4783,Wholesale Distribution, , , ,2
4244,South Dakota,1/1/2011,Grocery and Related Product Merchant Wholesalers,46000,5,56,0,2011,A, ,174,1336,46938852,15210750,99560,701,36436,SD,46, , , , ,5364,Wholesale Distribution, , , ,2
4244,South Dakota,1/1/2012,Grocery and Related Product Merchant Wholesalers,46000,5,56,0,2012,A, ,171,1301,47679056,15853019,99896,728,37848,SD,46, , , , ,5789,Wholesale Distribution, , , ,2
4244,South Dakota,1/1/2013,Grocery and Related Product Merchant Wholesalers,46000,5,56,0,2013,A, ,130,1247,48562187,16867254,104447,749,38954,SD,46, , , , , ,Wholesale Distribution, , , ,1
4244,Tennessee,1/1/2009,Grocery and Related Product Merchant Wholesalers,47000,5,56,0,2009,A, ,1056,14022,627243219,133560725,4072749,891,46349,TN,47, , , , ,65763,Wholesale Distribution, , , ,2
4244,Tennessee,1/1/2010,Grocery and Related Product Merchant Wholesalers,47000,5,56,0,2010,A, ,1034,13876,630930790,138555126,4047408,907,47157,TN,47, , , , ,65496,Wholesale Distribution, , , ,2
4244,Tennessee,1/1/2011,Grocery and Related Product Merchant Wholesalers,47000,5,56,0,2011,A, ,1022,13594,627652674,136480132,3723227,922,47968,TN,47, , , , ,71119,Wholesale Distribution, , , ,2
4244,Tennessee,1/1/2012,Grocery and Related Product Merchant Wholesalers,47000,5,56,0,2012,A, ,1060,13978,661234294,141679819,3634792,947,49229,TN,47, , , , ,70326,Wholesale Distribution, , , ,2
4244,Tennessee,1/1/2013,Grocery and Related Product Merchant Wholesalers,47000,5,56,0,2013,A, ,517,13849,688308858,147169292,2707398,956,49701,TN,47, , , , , ,Wholesale Distribution, , , ,1
